V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40
0.0483092	0	0	0	0.0241546	0.0241546	0	0	0	0	0.0241546	0	0	0.0241546	0	0	0	0	0	0	0	0.0241546	0	0.0241546	0	0	0	0.120773	0.0483092	0.0241546	0.1413849	0.120773	0.12657	0	0	0.0483092	0	0.0328502	0	0.0724638
0	0	0	0	0	0	0	0.0175932	0	0	0	0	0	0	0	0	0	0	0	0	0.0175932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0256148	0	0	0	0.0239071	0	0.0003415	0.0256148	0	0	0.0256148	0	0	0	0.0256148	0.0768443	0.0256148	0	0.0256148	0.0300546	0.0256148	0	0.0512295	0	0.039276	0.0874317	0.0758197	0.0256148	0.0512295	0	0.0256148	0	0	0	0	0	0	0	0	0
0.0710227	0	0	0.0748106	0	0	0.0662879	0	0	0	0	0	0	0	0.0710227	0.0643939	0.124053	0	0	0.0710227	0.0710227	0.0710227	0	0	0.1789773	0	0	0	0.1126894	0	0.0710227	0	0	0	0	0	0	0.0710227	0	0
0.0210911	0	0	0.022216	0	0	0.019685	0	0	0	0	0	0	0	0.0210911	0.0191226	0.0368391	0	0	0.0210911	0.0210911	0.0210911	0	0	0.0531496	0	0	0	0.0334646	0	0.0210911	0	0	0	0	0	0	0.0210911	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.1944444	0	0	0	0	0	0	0	0	0	0	0	0.3333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2714286	0	0.2571429	0.2571429	0.2714286	0	0.2333333	0.2571429	0.2714286	0.2142857	0.2333333	0	0.2142857	0.2333333	0.2714286	0.2571429	0.2571429	0.2333333	0.252381	0.2714286	0.247619	0.2714286	0	0	0.2571429	0.2714286	0.2714286	0.2666667	0.2714286	0.2571429	0.2714286	0.2333333	0	0	0.252381	0	0	0.2571429	0	0
0.9585522	0.9731465	0.9708114	0.9089317	0.971979	0.9585522	0.9918272	0.9970812	0.8855808	0.9492119	0.9713952	0.5960304	0.9959136	1	1	1	1	1	0.9970812	1	1	1	0.9959136	0.9585522	1	0.9970812	1	1	1	1	0.992411	1	0.9935785	0.9994162	1	1	0.9766492	0.8925861	0.8937536	0.6368943
0.0462107	0.0462107	0.1349353	0.0924214	0	0	0.1343192	0.0924214	0	0	0.0462107	0	0	0.0363524	0	0.0924214	0.0924214	0.064695	0	0.1460259	0	0.0462107	0	0	0.0363524	0.0462107	0.0462107	0.0924214	0.0462107	0.0462107	0.0462107	0.1386322	0.1386322	0	0.0924214	0.0462107	0	0	0.0326556	0.0462107
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	0.9947369	1	1	1	0.9824561	1	1	1	1	1	1	0.9701754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.8652482	0.9255319	1	0.5673759	0.8475177	0.5212766	0.8049645	0.9219858	0.3510638	0.6524823	0.9751773	0.7836879	0.9042553	0.9609929	0.9042553	0.9964539	0.9255319	0.9432624	0.9893617	0.9751773	0.9609929	0.964539	0.9609929	1	0.9751773	0.9609929	0.9964539	1	0.9042553	0.9609929	0.9751773	0.9609929	0.9893617	0.8687943	0.964539	0.9609929	0.9042553	0.893617	0.9219858	0.7375886
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0.8472222	0.9444444	0	0	0.1944444	0.2916667	1	1	1	0	1	0.2361111	1	0.6805556	0	0.2083333	1	0.5555556	0.0277778	1	0.6805556	0	0.9027778	1	0.2916667	1	1	0.7777778	0.5555556	0.5833333	0	0.1527778	0	0
1	1	1	0.9803922	0.998968	1	0.9690403	1	0.9638803	1	1	1	1	1	0.9793602	1	0.993808	1	1	1	0.9865841	0.9690403	1	1	1	1	1	1	0.990712	1	1	1	1	1	1	1	1	1	1	1
0.9930915	1	0.9775475	0.9481865	0.9810017	0.9913644	0.9810017	0.9775475	0.9481865	0.9930915	0.9844559	0.9792746	0.9896373	0.9378238	0.9896373	0.9827288	1	0.9896373	0.9827288	0.9810017	0.9499136	0.9896373	0.9516408	0.9896373	0.9896373	0.9810017	0.9896373	0.9792746	1	0.9896373	0.9775475	0.9896373	0.9982729	1	1	0.9896373	1	1	0.9930915	0.9879102
0.9990557	1	0.9839471	0.9792257	0.9877242	0.9905571	0.9641171	0.9820585	0.98017	0.9782814	0.9896128	1	0.9678943	1	0.9943343	0.9848914	1	1	1	0.9631728	0.9830028	0.9943343	0.9839471	1	0.99339	0.9716714	0.98017	0.9763928	0.9839471	0.9745042	1	1	1	0.9896128	1	1	0.9877242	0.9990557	0.9990557	0.9971671
1	1	1	1	0.9632184	0.9149425	0.9931034	0.9241379	1	0.7586207	0.9172414	1	0.9793103	0.9724138	0.9241379	1	1	1	0.8298851	1	1	1	1	1	1	1	0.9632184	1	1	1	1	1	1	1	1	1	1	1	0.9701149	1
0.9596286	0.8821155	0.8399946	0.9201992	0.9298883	0.903916	0.7417575	0.8989369	0.8518369	0.8527789	0.6856412	0.4566007	0.9162966	0.8990715	0.9407886	0.9674338	0.9376934	0.9965011	0.7673261	0.8907281	0.9647423	0.9958283	0.9066074	0.90109	0.9878886	0.8385143	0.9009554	0.9884269	0.9919257	0.8385143	0.9966357	0.8849415	0.8868254	0.6222581	0.7603284	0.7129592	0.7297807	0.8219621	0.7101333	0.8105235
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0.8423772	0.9534883	0.754522	0.7131783	1	1	1	0.9741602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0.9919571	1	1	1	0.9821269	0.9901698	1	1	1	1	1	1	1	1	0.9919571	1	1	0.9928508	1	1	1	1	1	1	1	1	0.9892761	1	1	1	1	1	1	1	1	0.9919571
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0.9840255	0.998935	0.9941427	1	1	0.9925452	0.9542066	0.9994675	1	1	0.9787008	1	0.9941427	0.9941427	0.9941427	1	0.9952077	0.9946752	0.9941427	0.9941427	1	0.9941427	1	1	0.9904153	0.9952077	0.9941427	0.9941427	1	1	0.9941427	1	1	1	1	0.9882854	0.9946752
0.1773463	0.3398058	0.176699	0.1838188	0.3488673	0.215534	0.5016181	0.4245955	0.3773463	0.4789644	0.4556634	0.1527508	0.1779935	0.5093851	0.4854369	0.6957929	0.2893204	0.8601941	0.0970874	0.2970874	0.8569579	0.8375404	0.210356	0.0970874	0.8174757	0.3915858	0.4401295	0.7637541	0.8601941	0.3423948	0.7935275	0.3417476	0.3864078	0.0485437	0.0970874	0.0485437	0.1249191	0.3003236	0.0970874	0.1682848
0.9961711	0.9919166	0.9948947	1	0.9976601	0.9878749	0.9846841	1	0.9853223	0.9644756	0.9978728	0.9836205	0.990853	0.9991491	0.989364	0.9961711	0.9942566	0.9963837	0.9942566	0.9885131	0.9806424	0.9834078	0.9942566	1	0.9976601	0.9919166	1	0.9919166	0.9963837	0.9883004	0.9891512	0.9974474	0.9997873	0.9957456	0.9919166	0.998511	0.9978728	0.9970219	0.9919166	1
1	0.9934211	1	1	0.9934211	0.9956141	1	0.991959	1	1	1	0.9934211	1	0.991959	1	0.997076	1	0.9934211	0.9890351	1	1	0.9934211	1	1	0.999269	1	1	1	1	0.9897661	0.998538	1	1	1	1	1	1	1	1	0.991959
0.9849946	0.4212219	0.4115756	0.2754555	0.4533762	0.2186495	0.3869239	0.3215434	0.0868167	0.1618435	0.3708467	0.9978564	0.2411576	0.2122186	0.5101822	0.357985	0.318328	0.8392283	0.5026795	0.721329	0.9281886	0.7802787	0.7963558	1	0.9624866	0.7341908	0.6645231	0.948553	0.9957128	0.7341908	0.9839228	1	1	1	1	1	1	0.8199357	0.869239	0.9110397
1	1	0.9983249	0.9937186	1	0.9949749	1	1	0.9191792	0.9765494	0.9974874	1	1	0.9903685	0.9983249	1	1	1	0.9983249	1	1	1	1	1	1	1	1	1	1	1	0.9983249	1	1	1	1	1	1	1	0.9979062	0.987856
1	1	1	1	1	0.9977324	1	1	0.9913832	1	1	0.9981859	1	1	1	1	1	1	0.9954649	1	0.9945578	0.9959184	1	1	1	1	1	1	1	1	0.9913832	1	1	1	1	1	1	1	1	0.9977324
0.9841081	0.9797378	0.9888756	0.973381	0.989273	0.9916567	0.9439809	0.9849027	0.9690107	0.9523242	0.9837108	0.9018673	0.9952324	0.9940405	0.9904649	0.9912595	0.9952324	0.996027	0.9884784	0.9924513	0.988081	0.9916567	0.9876838	0.9439809	0.9964243	0.9932459	0.9956297	0.9916567	0.9884784	0.9992054	0.9900675	0.9845054	0.9864919	0.9233214	0.9463647	0.9674215	0.9686134	0.9841081	0.9662296	0.973381
0.9986226	0.9986226	0.9800276	0.9924242	0.9986226	0.9986226	0.9738292	0.9986226	0.9993113	0.9938017	0.9965565	0.9979339	0.9931129	0.9800276	0.9951791	0.9986226	0.9986226	1	0.9986226	0.9951791	0.9986226	0.9993113	0.9827824	0.9917355	0.9965565	0.9841598	0.9965565	0.9986226	0.9972452	0.9807162	0.9951791	0.9951791	0.9944904	0.9986226	0.9986226	0.9745179	0.9986226	0.9986226	0.9986226	0.976584
0.9661354	0.9641435	0.9312749	0.9482072	0.9322709	0.8974103	0.997012	0.9282869	0.9631474	0.9462152	0.9800797	0.625498	0.9910359	0.936255	0.9741036	0.9900398	0.874502	0.9920319	0.9780877	0.997012	1	1	1	0.8476096	1	0.9681275	0.997012	1	1	0.9252988	1	0.8645418	0.8476096	0.8615538	0.8217131	0.8456175	0.8446215	0.9003984	0.8585657	0.8476096
0	0	0	0	0	0	0.0666667	0.0666667	0.0666667	0	0	0	0.2168889	0.1306667	0	0	0.1004444	0.1875556	0.1333333	0.5564445	0.1333333	0.1306667	0.3324445	0	0.2062222	0	0.4817778	0.3493333	0.344	0.552	0.2933333	0.224	0.1333333	0.0417778	0.1973333	0.0666667	0	0.1333333	0	0
0.8141397	0.8773819	0.7506214	0.620823	0.6561723	0.6288318	0.67219	0.8677161	0.5109086	0.4341342	0.7578017	0.8202154	0.8077879	0.8812483	0.8155206	0.8238056	0.9215686	0.915493	0.9066556	0.9102458	0.920464	0.9130074	0.9102458	0.8947805	0.9339961	0.915493	0.9226733	0.9392433	0.9362054	0.9323391	0.9229494	0.9165976	0.9483568	0.8389947	0.8677161	0.8447943	0.8911903	0.7727147	0.6857222	0.67219
1	1	1	0.9991111	1	1	1	1	0.9706666	1	1	0.9964445	0.9742222	1	0.9964445	0.992	1	0.9991111	1	0.9991111	1	1	1	1	1	0.9991111	0.9848889	1	1	1	1	1	1	0.9991111	0.9982222	1	0.9973333	1	0.9982222	0.9822222
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9864292	1	1	1	0.9669211	1	0.9669211	1	1	0.9762511	1	1	1	1	1	0.971162	1	1	0.9669211	0.9864292	1	1	1	0.9669211	1	1	1	1	0.9898219	0.994911	1	1	1	1	1	1	1	1	0.9448685	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.829555	0.797649	0.7699412	0.5919396	0.6171285	0.472712	0.6918556	0.7086482	0.2191436	0.6868178	1	0.7388749	0.7573467	0.8832914	0.7237616	0.9630563	1	0.9823678	1	0.9815281	0.9949622	1	1	0.993283	1	0.9974811	1	1	1	0.9949622	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0.9675926	1	0.962963	0.962963	0.9884259	1	1	0.9490741	1	0.962963	1	0.9884259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0.9960784	1	0.9990196	0.9911765	1	1	1	1	1	0.9990196	1	1	0.9931372	1	1	1	0.9980392	1	1	1	1	1	1	0.990196	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9912446	0.9768605	0.9993746	0.9818637	0.9443402	0.9843652	0.9787367	0.9962476	1	0.9737336	0.9787367	0.9011883	0.9787367	1	0.9893684	0.9899938	0.9899938	1	1	1	0.977486	0.9899938	1	1	0.9862414	1	0.9887429	0.9899938	0.996873	0.9862414	0.9899938	1	1	0.9768605	1	0.9974985	0.9993746	1	0.9987492	1
0.9990959	0.9873418	0.9924653	0.9496685	0.9918626	0.9620253	0.9225437	0.9858348	0.9285714	0.8911995	0.9264617	0.9487643	0.9834238	0.9918626	0.9876432	0.973478	0.9879445	0.9990959	0.9147077	0.982821	1	0.990657	0.950874	1	1	0.9948764	0.9698614	1	1	0.9912598	1	0.9918626	0.9975889	0.9770947	0.9849307	0.9912598	1	0.9888487	0.9038578	0.9312839
0.978836	0.7521368	0.7073667	0.5608466	0.6284086	0.6691087	0.6304436	0.5579976	0.5759056	0.3667074	0.7810338	0.987383	0.8331298	0.8762719	0.8473749	0.8433049	0.967033	0.97965	0.8738299	0.962963	0.94709	0.968254	0.978836	0.982499	0.96337	0.9088319	0.969068	0.98372	0.99186	0.968254	0.974359	0.976394	0.989011	0.959707	0.982499	0.985348	0.997151	0.9377289	0.8905169	0.8591779
1	1	1	1	0.9947712	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9973856	1	1	1	1	1	1	1	0.9934641	0.9843137	1	1	1	1	1	1	1	1	1	1
0.973545	0.9814815	0.973545	1	0.968254	0.9550264	0.9708995	0.989418	0.9656085	0.968254	0.989418	0.989418	0.9814815	0.994709	0.973545	0.989418	0.9814815	0.973545	0.984127	0.989418	0.962963	0.968254	0.973545	0.9656085	0.989418	0.994709	0.994709	0.978836	0.973545	1	0.9761904	0.973545	0.9708995	0.9708995	0.984127	0.973545	0.9708995	0.9708995	0.9708995	0.9656085
0.9987745	0.9920343	1	0.9889706	0.9920343	0.9932598	1	0.9993873	1	0.9705882	0.9963235	0.9981618	1	1	0.9932598	0.9963235	1	1	1	1	1	1	1	1	1	1	0.9950981	1	0.9981618	1	0.9852941	1	1	0.9932598	1	1	1	0.990196	0.9944853	0.9693627
0.9903846	0.991453	0.9925213	0.9903846	0.9903846	0.9935898	0.9898504	0.9925213	0.991453	0.9903846	0.9919872	0.9882479	0.9935898	0.9925213	0.9930556	0.9919872	0.9930556	0.9935898	0.9919872	0.9925213	0.9930556	0.9925213	0.9935898	0.9903846	0.9930556	0.9973291	0.9919872	0.9925213	0.9930556	0.9919872	0.9925213	0.9957265	0.9909188	0.9845086	0.9898504	0.991453	0.9903846	0.9898504	0.988782	0.9919872
1	1	1	0.997921	0.990991	0.998614	1	1	0.995149	0.998614	1	0.987526	1	0.998614	0.995842	1	1	1	1	1	0.992377	0.988219	1	1	1	1	1	0.998614	0.984754	1	1	1	1	1	1	0.998614	1	1	1	0.998614
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1506849	0	0	0	0	0	0	0	0
1	1	1	1	1	1	0.963628	0.9912523	1	0.9834254	0.9935544	0.976059	0.9691529	1	1	0.9926335	0.9746777	1	0.9410681	1	1	0.9608656	0.9673113	1	0.9857274	0.9755985	0.9884899	0.9995396	1	0.9677716	1	1	1	0.9935544	0.9944751	1	1	1	1	0.9944751
0.3302752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4862385	0.4954129	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	0.9936073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.8191565	0.8210627	0.7741244	0.6876341	0.8353586	0.8072433	0.8012866	0.7660233	0.6163927	0.6623779	0.7641172	0.5644508	0.8012866	0.7726948	0.8832499	0.8556111	0.9020729	0.9940434	0.726233	0.8503693	0.9401954	0.9725994	0.9015964	0.9158923	0.9768882	0.9258994	0.8830117	0.9804623	0.991899	0.8632357	1	0.884203	0.8272576	0.6664284	0.741482	0.788182	0.8058137	0.8036693	0.4617584	0.6540386
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.2189349	0.0956607	0.147929	0.0167653	0.1193294	0	0.0739645	0.147929	0	0.0216963	0	0.0739645	0.4260355	0.2524655	0.0739645	0.0739645	0.1617357	0.1558185	0.147929	0	0.1301775	0.2130177	0.2218935	0.4329388	0.2218935	0.0739645	0	0	0.0739645	0.2218935	0	0.2218935	0.4309665	0.147929	0.2149901	0.1568047	0.2080868	0.1577909	0.0325444	0.147929
0.9787736	0.9921384	0.9984277	0.9803459	0.9787736	0.9976415	0.9764151	0.9693396	0.9834906	0.9646226	0.9984277	0.9646226	0.9819182	0.990566	0.9811321	0.9787736	0.9787736	0.9992138	0.9850629	0.9984277	0.9779874	0.9976415	1	0.9772013	0.9882075	0.9976415	0.9976415	0.9803459	1	0.9913522	0.9968553	0.995283	0.9913522	0.9992138	0.990566	0.9716981	0.9882075	0.9693396	0.995283	0.9772013
1	0.9991205	0.9876869	0.9872472	0.9872472	0.9991205	1	0.9894459	0.9894459	0.9894459	0.9885664	0.9788918	0.9881266	0.9903254	0.9912049	0.9868074	0.994723	0.992964	0.9837291	0.9872472	0.9898857	0.974934	0.9872472	1	0.9907652	0.9894459	0.9894459	0.9942832	0.9837291	0.9859279	0.9859279	1	0.9872472	0.9868074	0.9859279	0.9890062	0.9956025	0.9872472	0.9859279	0.9872472
1	1	1	1	1	1	0.962963	1	0.8997821	0.9542484	1	1	1	0.9782135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0.9926548	1	1	1	0.9902064	1	0.9681707	0.9454355	0.987758	0.9741168	0.9972018	0.9940538	0.9996502	1	0.9996502	0.9972018	0.8901714	0.9961525	0.9776145	0.9832109	0.9643232	1	0.9996502	0.9674711	0.9601259	1	0.989157	0.941588	1	1	1	0.9993005	0.9982511	1	1	0.9951032	0.996852	0.9825113
1	1	1	1	1	1	0.9757576	0.9909091	1	0.9621212	0.9742424	1	0.9893939	1	1	0.9969697	1	1	0.9893939	0.9909091	0.9924242	0.9893939	1	1	1	0.9893939	0.9878788	0.9893939	1	0.9848485	0.9984848	1	1	1	1	0.9909091	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0.9635584	0.9410504	0.9699893	0.886388	0.8628082	0.7427652	0.9249732	0.8467309	0.5937835	0.9153269	1	0.7877814	0.9817792	0.9914255	0.9657021	0.9796356	0.9914255	1	0.9624866	0.8896034	1	0.9839228	1	1	0.8767417	0.9785638	1	1	1	1	1	1	0.9924973	1	1	1	1	0.9528403	0.9978564
1	1	0.96767	0.8795987	0.8952063	0.9632107	0.8249722	0.8952063	0.8528428	0.7179487	0.9765886	0.9944259	0.9710145	0.9944259	0.8461539	0.9944259	1	0.9899666	0.9542921	0.9899666	0.9899666	1	1	1	1	1	0.9855072	0.9944259	1	1	1	1	1	1	1	1	1	1	0.9899666	0.9966555
1	1	0.9916108	0.9591722	0.9843401	1	1	0.97651	0.9916108	0.9832215	0.9753915	1	0.9932886	0.9843401	0.9770694	0.9770694	0.9793065	0.9843401	1	0.9770694	0.9770694	0.9737136	0.9888143	1	1	1	0.97651	1	0.9770694	0.9932886	0.9888143	1	1	1	1	1	1	1	1	0.9955257
1	1	1	0.9614874	1	1	0.9694555	0.9946879	0.9482072	0.8087649	0.9933599	1	0.9933599	0.998672	0.9575033	1	1	1	0.9548473	1	0.9654714	1	1	1	1	1	1	1	1	1	1	1	1	0.9800797	1	1	1	1	0.9402391	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0.9938119	1	0.9867987	1	1	1	1	1	0.9480198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9979373	1	0.990099
1	1	1	1	1	1	1	1	1	0.9972603	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996347	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9756614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9467554	0.9467554	0.9556295	0.9467554	0.94731	0.9567388	0.9567388	0.9567388	0.936772	0.9567388	0.9467554	0.9334443	0.9977815	0.9595119	0.9600666	0.9567388	0.9567388	0.9567388	0.9600666	0.9567388	0.9567388	0.9628397	0.9528564	0.9567388	0.9694953	0.9622851	0.9528564	0.9495286	0.9595119	0.9528564	0.9595119	0.9983361	0.9567388	0.9412091	0.953411	0.9301165	0.9567388	0.953411	0.9550748	0.9567388
0.2667504	0.5376884	0.3580402	0.3170017	0.3128141	0.389866	0.3450586	0.4874372	0.2768007	0.2659129	0.3835846	0.0942211	0.3668342	0.4979062	0.5561139	0.4669179	0.6901172	0.6729481	0.5054439	0.4644054	0.6176717	0.6013401	0.6440536	0.2144054	0.6616415	0.6989112	0.5427136	0.7102178	0.7252932	0.4606365	0.669598	0.1909548	0.3634841	0.3245394	0.4166667	0.2269682	0.5393635	0.4539363	0.2030988	0.1373534
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9613259	1	1	1	1	1	1
1	0.9620403	0.9964413	0.9596679	0.9608541	0.9478055	1	0.9845789	0.975089	0.683274	0.9845789	1	0.9964413	0.9489917	1	1	1	1	0.8849348	0.9976275	0.9739027	0.9881376	0.9940688	1	0.9857651	1	0.9667853	0.9881376	0.9620403	0.9964413	1	0.9881376	1	1	1	1	0.9964413	1	1	0.9881376
0.9939117	0.9117199	0.8203958	0.6864536	0.7975647	0.9056317	0.8812785	0.8371385	0.7442923	0.6331812	0.8751903	0.9878234	0.978691	0.8432268	0.9528158	0.9634703	0.9908676	0.9908676	0.978691	0.9817352	0.9482496	0.95586	0.9665145	0.9969559	0.977169	0.9284627	0.9726027	0.9969559	0.9984779	0.9969559	0.9893455	0.9832572	0.9908676	0.9817352	1	1	0.9969559	0.9665145	0.9802131	0.9908676
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0.9925761	0.9992576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9985152	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9907407	1	1	1	0.9074074	0.9518518	0.9481481	1	1	0.9055555	0.9592593	0.9037037	1	1	0.9592593	1	1	1	1	0.9740741	1	1	0.9703704	0.9981481	0.9444444	1	1	1	1	0.9518518	1	0.9777778	1	1	1	1	1	1	0.9314815	0.9833333
0.9286694	0.9780521	0.962963	0.9753087	0.914952	0.9588478	0.9615912	0.9849108	0.9314129	0.957476	1	0.9355281	0.994513	0.9231824	1	0.9862826	0.9931413	1	0.9725652	1	0.9602195	0.994513	0.9766804	1	1	0.9972565	0.9821674	1	0.9492455	0.9835391	0.9725652	0.962963	0.9588478	1	0.9876543	0.9862826	1	1	1	0.9862826
0.9946524	1	1	0.9812834	0.942959	1	0.9581105	1	0.9001783	0.8146167	0.9937611	0.9777184	0.9937611	1	0.990196	0.9474154	0.9527629	1	0.9884136	0.9991087	1	1	0.9875223	1	0.9759358	1	0.9946524	1	0.9919786	1	1	1	0.9973262	0.990196	1	0.9884136	1	0.9991087	0.9803922	0.9661319
0	0	0	0	0	0.0295159	0	0	0.0118064	0	0.0295159	0	0.0295159	0.0295159	0	0	0	0.0295159	0	0	0	0.0381739	0.0295159	0	0.1042897	0	0.0295159	0.0960252	0.0590319	0	0.1168831	0	0	0.0885478	0	0.0295159	0	0	0	0
0.9716775	0.9735839	0.9757625	0.9221133	0.9046841	0.8720043	0.9016885	0.9313725	0.6906318	0.6922658	0.9117647	0.9142157	0.9689543	0.9409041	0.8916122	0.8984205	0.9673203	0.9888344	0.914488	0.8809913	0.9599673	0.9730392	0.9305556	0.9858388	0.9787582	0.9801198	0.96378	0.9822985	0.9354575	0.9591503	0.9703159	0.9820262	0.9686819	0.9684096	0.9760349	0.9839324	0.9842048	0.9626907	0.9286492	0.9261982
0.9638498	0.9726135	0.9359937	0.9178404	0.986072	0.9738654	0.9264476	0.9798122	0.9333333	0.9611893	0.8951487	0.3007825	0.943975	0.9683881	0.9882629	0.9985915	0.9771518	0.9967136	0.9120501	0.9438184	0.9794992	0.9873239	0.9671361	0.5419405	1	0.9721439	0.8579029	0.9785603	0.9801252	0.9034429	0.9682316	0.7206573	0.7043818	0.5054773	0.4774648	0.5511737	0.5112676	0.6895149	0.6912363	0.757903
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.4761905	0.2247024	0.140997	0.4933036	0.5357143	0.3813244	0.139881	0.1860119	0.4375	0.2433036	0.1904762	0.1536458	0.3046875	0.265997	0.8199404	0.6997768	0.3783482	0.9166667	0.3158482	0.3932292	0.9148065	0.890625	0.391369	0.1860119	0.9497768	0.2700893	0.4304315	0.9583333	0.9348958	0.4326637	0.9319196	0.2704613	0.2380952	0.1476935	0.3523065	0.1514137	0.2845982	0.1588542	0.1845238	0.2146577
0	0	0	0	0	0	0	0	0	0	0	0.4795918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
